task_id,split,domain,mechanism,noise,task_index,graph_seed,lambda,n_samples,n_variables,path
dev_src_rff_laplace_0276,dev,src_rff_laplace,rff,laplace,276,100877,0.25,1000,10,data/tasks/dev_src_rff_laplace_0276.npz
dev_src_rff_gaussian_0277,dev,src_rff_gaussian,rff,gaussian,277,100878,0.5,1000,10,data/tasks/dev_src_rff_gaussian_0277.npz
dev_src_tanh_laplace_0278,dev,src_tanh_laplace,tanh,laplace,278,100879,0.75,1000,10,data/tasks/dev_src_tanh_laplace_0278.npz
dev_src_tanh_gaussian_0279,dev,src_tanh_gaussian,tanh,gaussian,279,100880,1.0,1000,10,data/tasks/dev_src_tanh_gaussian_0279.npz
dev_src_softsign_laplace_0280,dev,src_softsign_laplace,softsign,laplace,280,100881,0.0,1000,10,data/tasks/dev_src_softsign_laplace_0280.npz
dev_src_interaction_studentt8_0281,dev,src_interaction_studentt8,interaction,student_t8,281,100882,0.25,1000,10,data/tasks/dev_src_interaction_studentt8_0281.npz
dev_src_rff_laplace_0282,dev,src_rff_laplace,rff,laplace,282,100883,0.5,1000,10,data/tasks/dev_src_rff_laplace_0282.npz
dev_src_rff_gaussian_0283,dev,src_rff_gaussian,rff,gaussian,283,100884,0.75,1000,10,data/tasks/dev_src_rff_gaussian_0283.npz
dev_src_tanh_laplace_0284,dev,src_tanh_laplace,tanh,laplace,284,100885,1.0,1000,10,data/tasks/dev_src_tanh_laplace_0284.npz
dev_src_tanh_gaussian_0285,dev,src_tanh_gaussian,tanh,gaussian,285,100886,0.0,1000,10,data/tasks/dev_src_tanh_gaussian_0285.npz
dev_src_softsign_laplace_0286,dev,src_softsign_laplace,softsign,laplace,286,100887,0.25,1000,10,data/tasks/dev_src_softsign_laplace_0286.npz
dev_src_interaction_studentt8_0287,dev,src_interaction_studentt8,interaction,student_t8,287,100888,0.5,1000,10,data/tasks/dev_src_interaction_studentt8_0287.npz
dev_src_rff_laplace_0288,dev,src_rff_laplace,rff,laplace,288,100889,0.75,1000,10,data/tasks/dev_src_rff_laplace_0288.npz
dev_src_rff_gaussian_0289,dev,src_rff_gaussian,rff,gaussian,289,100890,1.0,1000,10,data/tasks/dev_src_rff_gaussian_0289.npz
dev_src_tanh_laplace_0290,dev,src_tanh_laplace,tanh,laplace,290,100891,0.0,1000,10,data/tasks/dev_src_tanh_laplace_0290.npz
dev_src_tanh_gaussian_0291,dev,src_tanh_gaussian,tanh,gaussian,291,100892,0.25,1000,10,data/tasks/dev_src_tanh_gaussian_0291.npz
dev_src_softsign_laplace_0292,dev,src_softsign_laplace,softsign,laplace,292,100893,0.5,1000,10,data/tasks/dev_src_softsign_laplace_0292.npz
dev_src_interaction_studentt8_0293,dev,src_interaction_studentt8,interaction,student_t8,293,100894,0.75,1000,10,data/tasks/dev_src_interaction_studentt8_0293.npz
dev_src_rff_laplace_0294,dev,src_rff_laplace,rff,laplace,294,100895,1.0,1000,10,data/tasks/dev_src_rff_laplace_0294.npz
dev_src_rff_gaussian_0295,dev,src_rff_gaussian,rff,gaussian,295,100896,0.0,1000,10,data/tasks/dev_src_rff_gaussian_0295.npz
dev_src_tanh_laplace_0296,dev,src_tanh_laplace,tanh,laplace,296,100897,0.25,1000,10,data/tasks/dev_src_tanh_laplace_0296.npz
dev_src_tanh_gaussian_0297,dev,src_tanh_gaussian,tanh,gaussian,297,100898,0.5,1000,10,data/tasks/dev_src_tanh_gaussian_0297.npz
dev_src_softsign_laplace_0298,dev,src_softsign_laplace,softsign,laplace,298,100899,0.75,1000,10,data/tasks/dev_src_softsign_laplace_0298.npz
dev_src_interaction_studentt8_0299,dev,src_interaction_studentt8,interaction,student_t8,299,100900,1.0,1000,10,data/tasks/dev_src_interaction_studentt8_0299.npz
calibration_src_rff_laplace_0000,calibration,src_rff_laplace,rff,laplace,0,100901,0.0,1000,10,data/tasks/calibration_src_rff_laplace_0000.npz
calibration_src_rff_gaussian_0001,calibration,src_rff_gaussian,rff,gaussian,1,100902,0.25,1000,10,data/tasks/calibration_src_rff_gaussian_0001.npz
calibration_src_tanh_laplace_0002,calibration,src_tanh_laplace,tanh,laplace,2,100903,0.5,1000,10,data/tasks/calibration_src_tanh_laplace_0002.npz
calibration_src_tanh_gaussian_0003,calibration,src_tanh_gaussian,tanh,gaussian,3,100904,0.75,1000,10,data/tasks/calibration_src_tanh_gaussian_0003.npz
calibration_src_softsign_laplace_0004,calibration,src_softsign_laplace,softsign,laplace,4,100905,1.0,1000,10,data/tasks/calibration_src_softsign_laplace_0004.npz
calibration_src_interaction_studentt8_0005,calibration,src_interaction_studentt8,interaction,student_t8,5,100906,0.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0005.npz
calibration_src_rff_laplace_0006,calibration,src_rff_laplace,rff,laplace,6,100907,0.25,1000,10,data/tasks/calibration_src_rff_laplace_0006.npz
calibration_src_rff_gaussian_0007,calibration,src_rff_gaussian,rff,gaussian,7,100908,0.5,1000,10,data/tasks/calibration_src_rff_gaussian_0007.npz
calibration_src_tanh_laplace_0008,calibration,src_tanh_laplace,tanh,laplace,8,100909,0.75,1000,10,data/tasks/calibration_src_tanh_laplace_0008.npz
calibration_src_tanh_gaussian_0009,calibration,src_tanh_gaussian,tanh,gaussian,9,100910,1.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0009.npz
calibration_src_softsign_laplace_0010,calibration,src_softsign_laplace,softsign,laplace,10,100911,0.0,1000,10,data/tasks/calibration_src_softsign_laplace_0010.npz
calibration_src_interaction_studentt8_0011,calibration,src_interaction_studentt8,interaction,student_t8,11,100912,0.25,1000,10,data/tasks/calibration_src_interaction_studentt8_0011.npz
calibration_src_rff_laplace_0012,calibration,src_rff_laplace,rff,laplace,12,100913,0.5,1000,10,data/tasks/calibration_src_rff_laplace_0012.npz
calibration_src_rff_gaussian_0013,calibration,src_rff_gaussian,rff,gaussian,13,100914,0.75,1000,10,data/tasks/calibration_src_rff_gaussian_0013.npz
calibration_src_tanh_laplace_0014,calibration,src_tanh_laplace,tanh,laplace,14,100915,1.0,1000,10,data/tasks/calibration_src_tanh_laplace_0014.npz
calibration_src_tanh_gaussian_0015,calibration,src_tanh_gaussian,tanh,gaussian,15,100916,0.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0015.npz
calibration_src_softsign_laplace_0016,calibration,src_softsign_laplace,softsign,laplace,16,100917,0.25,1000,10,data/tasks/calibration_src_softsign_laplace_0016.npz
calibration_src_interaction_studentt8_0017,calibration,src_interaction_studentt8,interaction,student_t8,17,100918,0.5,1000,10,data/tasks/calibration_src_interaction_studentt8_0017.npz
calibration_src_rff_laplace_0018,calibration,src_rff_laplace,rff,laplace,18,100919,0.75,1000,10,data/tasks/calibration_src_rff_laplace_0018.npz
calibration_src_rff_gaussian_0019,calibration,src_rff_gaussian,rff,gaussian,19,100920,1.0,1000,10,data/tasks/calibration_src_rff_gaussian_0019.npz
calibration_src_tanh_laplace_0020,calibration,src_tanh_laplace,tanh,laplace,20,100921,0.0,1000,10,data/tasks/calibration_src_tanh_laplace_0020.npz
calibration_src_tanh_gaussian_0021,calibration,src_tanh_gaussian,tanh,gaussian,21,100922,0.25,1000,10,data/tasks/calibration_src_tanh_gaussian_0021.npz
calibration_src_softsign_laplace_0022,calibration,src_softsign_laplace,softsign,laplace,22,100923,0.5,1000,10,data/tasks/calibration_src_softsign_laplace_0022.npz
calibration_src_interaction_studentt8_0023,calibration,src_interaction_studentt8,interaction,student_t8,23,100924,0.75,1000,10,data/tasks/calibration_src_interaction_studentt8_0023.npz
calibration_src_rff_laplace_0024,calibration,src_rff_laplace,rff,laplace,24,100925,1.0,1000,10,data/tasks/calibration_src_rff_laplace_0024.npz
calibration_src_rff_gaussian_0025,calibration,src_rff_gaussian,rff,gaussian,25,100926,0.0,1000,10,data/tasks/calibration_src_rff_gaussian_0025.npz
calibration_src_tanh_laplace_0026,calibration,src_tanh_laplace,tanh,laplace,26,100927,0.25,1000,10,data/tasks/calibration_src_tanh_laplace_0026.npz
calibration_src_tanh_gaussian_0027,calibration,src_tanh_gaussian,tanh,gaussian,27,100928,0.5,1000,10,data/tasks/calibration_src_tanh_gaussian_0027.npz
calibration_src_softsign_laplace_0028,calibration,src_softsign_laplace,softsign,laplace,28,100929,0.75,1000,10,data/tasks/calibration_src_softsign_laplace_0028.npz
calibration_src_interaction_studentt8_0029,calibration,src_interaction_studentt8,interaction,student_t8,29,100930,1.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0029.npz
calibration_src_rff_laplace_0030,calibration,src_rff_laplace,rff,laplace,30,100931,0.0,1000,10,data/tasks/calibration_src_rff_laplace_0030.npz
calibration_src_rff_gaussian_0031,calibration,src_rff_gaussian,rff,gaussian,31,100932,0.25,1000,10,data/tasks/calibration_src_rff_gaussian_0031.npz
calibration_src_tanh_laplace_0032,calibration,src_tanh_laplace,tanh,laplace,32,100933,0.5,1000,10,data/tasks/calibration_src_tanh_laplace_0032.npz
calibration_src_tanh_gaussian_0033,calibration,src_tanh_gaussian,tanh,gaussian,33,100934,0.75,1000,10,data/tasks/calibration_src_tanh_gaussian_0033.npz
calibration_src_softsign_laplace_0034,calibration,src_softsign_laplace,softsign,laplace,34,100935,1.0,1000,10,data/tasks/calibration_src_softsign_laplace_0034.npz
calibration_src_interaction_studentt8_0035,calibration,src_interaction_studentt8,interaction,student_t8,35,100936,0.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0035.npz
calibration_src_rff_laplace_0036,calibration,src_rff_laplace,rff,laplace,36,100937,0.25,1000,10,data/tasks/calibration_src_rff_laplace_0036.npz
calibration_src_rff_gaussian_0037,calibration,src_rff_gaussian,rff,gaussian,37,100938,0.5,1000,10,data/tasks/calibration_src_rff_gaussian_0037.npz
calibration_src_tanh_laplace_0038,calibration,src_tanh_laplace,tanh,laplace,38,100939,0.75,1000,10,data/tasks/calibration_src_tanh_laplace_0038.npz
calibration_src_tanh_gaussian_0039,calibration,src_tanh_gaussian,tanh,gaussian,39,100940,1.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0039.npz
calibration_src_softsign_laplace_0040,calibration,src_softsign_laplace,softsign,laplace,40,100941,0.0,1000,10,data/tasks/calibration_src_softsign_laplace_0040.npz
calibration_src_interaction_studentt8_0041,calibration,src_interaction_studentt8,interaction,student_t8,41,100942,0.25,1000,10,data/tasks/calibration_src_interaction_studentt8_0041.npz
calibration_src_rff_laplace_0042,calibration,src_rff_laplace,rff,laplace,42,100943,0.5,1000,10,data/tasks/calibration_src_rff_laplace_0042.npz
calibration_src_rff_gaussian_0043,calibration,src_rff_gaussian,rff,gaussian,43,100944,0.75,1000,10,data/tasks/calibration_src_rff_gaussian_0043.npz
calibration_src_tanh_laplace_0044,calibration,src_tanh_laplace,tanh,laplace,44,100945,1.0,1000,10,data/tasks/calibration_src_tanh_laplace_0044.npz
calibration_src_tanh_gaussian_0045,calibration,src_tanh_gaussian,tanh,gaussian,45,100946,0.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0045.npz
calibration_src_softsign_laplace_0046,calibration,src_softsign_laplace,softsign,laplace,46,100947,0.25,1000,10,data/tasks/calibration_src_softsign_laplace_0046.npz
calibration_src_interaction_studentt8_0047,calibration,src_interaction_studentt8,interaction,student_t8,47,100948,0.5,1000,10,data/tasks/calibration_src_interaction_studentt8_0047.npz
calibration_src_rff_laplace_0048,calibration,src_rff_laplace,rff,laplace,48,100949,0.75,1000,10,data/tasks/calibration_src_rff_laplace_0048.npz
calibration_src_rff_gaussian_0049,calibration,src_rff_gaussian,rff,gaussian,49,100950,1.0,1000,10,data/tasks/calibration_src_rff_gaussian_0049.npz
calibration_src_tanh_laplace_0050,calibration,src_tanh_laplace,tanh,laplace,50,100951,0.0,1000,10,data/tasks/calibration_src_tanh_laplace_0050.npz
calibration_src_tanh_gaussian_0051,calibration,src_tanh_gaussian,tanh,gaussian,51,100952,0.25,1000,10,data/tasks/calibration_src_tanh_gaussian_0051.npz
calibration_src_softsign_laplace_0052,calibration,src_softsign_laplace,softsign,laplace,52,100953,0.5,1000,10,data/tasks/calibration_src_softsign_laplace_0052.npz
calibration_src_interaction_studentt8_0053,calibration,src_interaction_studentt8,interaction,student_t8,53,100954,0.75,1000,10,data/tasks/calibration_src_interaction_studentt8_0053.npz
calibration_src_rff_laplace_0054,calibration,src_rff_laplace,rff,laplace,54,100955,1.0,1000,10,data/tasks/calibration_src_rff_laplace_0054.npz
calibration_src_rff_gaussian_0055,calibration,src_rff_gaussian,rff,gaussian,55,100956,0.0,1000,10,data/tasks/calibration_src_rff_gaussian_0055.npz
calibration_src_tanh_laplace_0056,calibration,src_tanh_laplace,tanh,laplace,56,100957,0.25,1000,10,data/tasks/calibration_src_tanh_laplace_0056.npz
calibration_src_tanh_gaussian_0057,calibration,src_tanh_gaussian,tanh,gaussian,57,100958,0.5,1000,10,data/tasks/calibration_src_tanh_gaussian_0057.npz
calibration_src_softsign_laplace_0058,calibration,src_softsign_laplace,softsign,laplace,58,100959,0.75,1000,10,data/tasks/calibration_src_softsign_laplace_0058.npz
calibration_src_interaction_studentt8_0059,calibration,src_interaction_studentt8,interaction,student_t8,59,100960,1.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0059.npz
calibration_src_rff_laplace_0060,calibration,src_rff_laplace,rff,laplace,60,100961,0.0,1000,10,data/tasks/calibration_src_rff_laplace_0060.npz
calibration_src_rff_gaussian_0061,calibration,src_rff_gaussian,rff,gaussian,61,100962,0.25,1000,10,data/tasks/calibration_src_rff_gaussian_0061.npz
calibration_src_tanh_laplace_0062,calibration,src_tanh_laplace,tanh,laplace,62,100963,0.5,1000,10,data/tasks/calibration_src_tanh_laplace_0062.npz
calibration_src_tanh_gaussian_0063,calibration,src_tanh_gaussian,tanh,gaussian,63,100964,0.75,1000,10,data/tasks/calibration_src_tanh_gaussian_0063.npz
calibration_src_softsign_laplace_0064,calibration,src_softsign_laplace,softsign,laplace,64,100965,1.0,1000,10,data/tasks/calibration_src_softsign_laplace_0064.npz
calibration_src_interaction_studentt8_0065,calibration,src_interaction_studentt8,interaction,student_t8,65,100966,0.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0065.npz
calibration_src_rff_laplace_0066,calibration,src_rff_laplace,rff,laplace,66,100967,0.25,1000,10,data/tasks/calibration_src_rff_laplace_0066.npz
calibration_src_rff_gaussian_0067,calibration,src_rff_gaussian,rff,gaussian,67,100968,0.5,1000,10,data/tasks/calibration_src_rff_gaussian_0067.npz
calibration_src_tanh_laplace_0068,calibration,src_tanh_laplace,tanh,laplace,68,100969,0.75,1000,10,data/tasks/calibration_src_tanh_laplace_0068.npz
calibration_src_tanh_gaussian_0069,calibration,src_tanh_gaussian,tanh,gaussian,69,100970,1.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0069.npz
calibration_src_softsign_laplace_0070,calibration,src_softsign_laplace,softsign,laplace,70,100971,0.0,1000,10,data/tasks/calibration_src_softsign_laplace_0070.npz
calibration_src_interaction_studentt8_0071,calibration,src_interaction_studentt8,interaction,student_t8,71,100972,0.25,1000,10,data/tasks/calibration_src_interaction_studentt8_0071.npz
calibration_src_rff_laplace_0072,calibration,src_rff_laplace,rff,laplace,72,100973,0.5,1000,10,data/tasks/calibration_src_rff_laplace_0072.npz
calibration_src_rff_gaussian_0073,calibration,src_rff_gaussian,rff,gaussian,73,100974,0.75,1000,10,data/tasks/calibration_src_rff_gaussian_0073.npz
calibration_src_tanh_laplace_0074,calibration,src_tanh_laplace,tanh,laplace,74,100975,1.0,1000,10,data/tasks/calibration_src_tanh_laplace_0074.npz
calibration_src_tanh_gaussian_0075,calibration,src_tanh_gaussian,tanh,gaussian,75,100976,0.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0075.npz
calibration_src_softsign_laplace_0076,calibration,src_softsign_laplace,softsign,laplace,76,100977,0.25,1000,10,data/tasks/calibration_src_softsign_laplace_0076.npz
calibration_src_interaction_studentt8_0077,calibration,src_interaction_studentt8,interaction,student_t8,77,100978,0.5,1000,10,data/tasks/calibration_src_interaction_studentt8_0077.npz
calibration_src_rff_laplace_0078,calibration,src_rff_laplace,rff,laplace,78,100979,0.75,1000,10,data/tasks/calibration_src_rff_laplace_0078.npz
calibration_src_rff_gaussian_0079,calibration,src_rff_gaussian,rff,gaussian,79,100980,1.0,1000,10,data/tasks/calibration_src_rff_gaussian_0079.npz
calibration_src_tanh_laplace_0080,calibration,src_tanh_laplace,tanh,laplace,80,100981,0.0,1000,10,data/tasks/calibration_src_tanh_laplace_0080.npz
calibration_src_tanh_gaussian_0081,calibration,src_tanh_gaussian,tanh,gaussian,81,100982,0.25,1000,10,data/tasks/calibration_src_tanh_gaussian_0081.npz
calibration_src_softsign_laplace_0082,calibration,src_softsign_laplace,softsign,laplace,82,100983,0.5,1000,10,data/tasks/calibration_src_softsign_laplace_0082.npz
calibration_src_interaction_studentt8_0083,calibration,src_interaction_studentt8,interaction,student_t8,83,100984,0.75,1000,10,data/tasks/calibration_src_interaction_studentt8_0083.npz
calibration_src_rff_laplace_0084,calibration,src_rff_laplace,rff,laplace,84,100985,1.0,1000,10,data/tasks/calibration_src_rff_laplace_0084.npz
calibration_src_rff_gaussian_0085,calibration,src_rff_gaussian,rff,gaussian,85,100986,0.0,1000,10,data/tasks/calibration_src_rff_gaussian_0085.npz
calibration_src_tanh_laplace_0086,calibration,src_tanh_laplace,tanh,laplace,86,100987,0.25,1000,10,data/tasks/calibration_src_tanh_laplace_0086.npz
calibration_src_tanh_gaussian_0087,calibration,src_tanh_gaussian,tanh,gaussian,87,100988,0.5,1000,10,data/tasks/calibration_src_tanh_gaussian_0087.npz
calibration_src_softsign_laplace_0088,calibration,src_softsign_laplace,softsign,laplace,88,100989,0.75,1000,10,data/tasks/calibration_src_softsign_laplace_0088.npz
calibration_src_interaction_studentt8_0089,calibration,src_interaction_studentt8,interaction,student_t8,89,100990,1.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0089.npz
calibration_src_rff_laplace_0090,calibration,src_rff_laplace,rff,laplace,90,100991,0.0,1000,10,data/tasks/calibration_src_rff_laplace_0090.npz
calibration_src_rff_gaussian_0091,calibration,src_rff_gaussian,rff,gaussian,91,100992,0.25,1000,10,data/tasks/calibration_src_rff_gaussian_0091.npz
calibration_src_tanh_laplace_0092,calibration,src_tanh_laplace,tanh,laplace,92,100993,0.5,1000,10,data/tasks/calibration_src_tanh_laplace_0092.npz
calibration_src_tanh_gaussian_0093,calibration,src_tanh_gaussian,tanh,gaussian,93,100994,0.75,1000,10,data/tasks/calibration_src_tanh_gaussian_0093.npz
calibration_src_softsign_laplace_0094,calibration,src_softsign_laplace,softsign,laplace,94,100995,1.0,1000,10,data/tasks/calibration_src_softsign_laplace_0094.npz
calibration_src_interaction_studentt8_0095,calibration,src_interaction_studentt8,interaction,student_t8,95,100996,0.0,1000,10,data/tasks/calibration_src_interaction_studentt8_0095.npz
calibration_src_rff_laplace_0096,calibration,src_rff_laplace,rff,laplace,96,100997,0.25,1000,10,data/tasks/calibration_src_rff_laplace_0096.npz
calibration_src_rff_gaussian_0097,calibration,src_rff_gaussian,rff,gaussian,97,100998,0.5,1000,10,data/tasks/calibration_src_rff_gaussian_0097.npz
calibration_src_tanh_laplace_0098,calibration,src_tanh_laplace,tanh,laplace,98,100999,0.75,1000,10,data/tasks/calibration_src_tanh_laplace_0098.npz
calibration_src_tanh_gaussian_0099,calibration,src_tanh_gaussian,tanh,gaussian,99,101000,1.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0099.npz
calibration_src_softsign_laplace_0100,calibration,src_softsign_laplace,softsign,laplace,100,101001,0.0,1000,10,data/tasks/calibration_src_softsign_laplace_0100.npz
calibration_src_interaction_studentt8_0101,calibration,src_interaction_studentt8,interaction,student_t8,101,101002,0.25,1000,10,data/tasks/calibration_src_interaction_studentt8_0101.npz
calibration_src_rff_laplace_0102,calibration,src_rff_laplace,rff,laplace,102,101003,0.5,1000,10,data/tasks/calibration_src_rff_laplace_0102.npz
calibration_src_rff_gaussian_0103,calibration,src_rff_gaussian,rff,gaussian,103,101004,0.75,1000,10,data/tasks/calibration_src_rff_gaussian_0103.npz
calibration_src_tanh_laplace_0104,calibration,src_tanh_laplace,tanh,laplace,104,101005,1.0,1000,10,data/tasks/calibration_src_tanh_laplace_0104.npz
calibration_src_tanh_gaussian_0105,calibration,src_tanh_gaussian,tanh,gaussian,105,101006,0.0,1000,10,data/tasks/calibration_src_tanh_gaussian_0105.npz
calibration_src_softsign_laplace_0106,calibration,src_softsign_laplace,softsign,laplace,106,101007,0.25,1000,10,data/tasks/calibration_src_softsign_laplace_0106.npz
calibration_src_interaction_studentt8_0107,calibration,src_interaction_studentt8,interaction,student_t8,107,101008,0.5,1000,10,data/tasks/calibration_src_interaction_studentt8_0107.npz
calibration_src_rff_laplace_0108,calibration,src_rff_laplace,rff,laplace,108,101009,0.75,1000,10,data/tasks/calibration_src_rff_laplace_0108.npz
calibration_src_rff_gaussian_0109,calibration,src_rff_gaussian,rff,gaussian,109,101010,1.0,1000,10,data/tasks/calibration_src_rff_gaussian_0109.npz
calibration_src_tanh_laplace_0110,calibration,src_tanh_laplace,tanh,laplace,110,101011,0.0,1000,10,data/tasks/calibration_src_tanh_laplace_0110.npz
calibration_src_tanh_gaussian_0111,calibration,src_tanh_gaussian,tanh,gaussian,111,101012,0.25,1000,10,data/tasks/calibration_src_tanh_gaussian_0111.npz
calibration_src_softsign_laplace_0112,calibration,src_softsign_laplace,softsign,laplace,112,101013,0.5,1000,10,data/tasks/calibration_src_softsign_laplace_0112.npz
